Year,Quarter,Month,Country,StateOrProvince,Revenue,Quantity
2006,2,5,US,PA,1818.65,257
2006,2,5,US,RI,162.68,18
2006,2,5,US,SC,632.82,78
2006,2,5,US,SD,216.94,30
2006,2,5,US,TN,727.84,102
2006,2,5,US,TX,3841.64,514
2006,2,5,US,UT,394.67,47
2006,2,5,US,VA,1056.73,153
2006,2,5,US,VT,214.94,28
2006,2,5,US,WA,897.98,130
2006,2,5,US,WI,872.97,118
2006,2,5,US,WV,257.79,28
2006,2,5,US,WY,140.97,17
2006,2,6,CA,AB,60,11
2006,2,6,CA,BC,179.91,27
2006,2,6,CA,MB,48.95,7
2006,2,6,CA,NT,30,4
2006,2,6,CA,ON,505.44,83
2006,2,6,CA,QC,264.85,28
2006,2,6,CA,SK,68.96,10
2006,2,6,US,AK,419.9,42
2006,2,6,US,AL,1359.45,166
2006,2,6,US,AR,1256.76,159
2006,2,6,US,AZ,1128.76,145
2006,2,6,US,CA,8316.41,1163
2006,2,6,US,CO,1459.32,197
2006,2,6,US,CT,1008.83,126
2006,2,6,US,DC,294.93,41
2006,2,6,US,DE,278.97,32
2006,2,6,US,FL,4029.78,548
2006,2,6,US,GA,2173.36,332
2006,2,6,US,HI,284.91,36
2006,2,6,US,IA,909.72,99
2006,2,6,US,ID,423.07,55
2006,2,6,US,IL,4386.99,554
2006,2,6,US,IN,1890.81,243
2006,2,6,US,KS,821.95,133
2006,2,6,US,KY,1177.44,172
2006,2,6,US,LA,1395.56,199
2006,2,6,US,MA,2128.86,287
2006,2,6,US,MD,1130.65,164
2006,2,6,US,ME,231.18,39
2006,2,6,US,MI,2477.81,334
2006,2,6,US,MN,1229.89,193
2006,2,6,US,MO,1491.32,217
2006,2,6,US,MS,1134.56,148
2006,2,6,US,MT,258.74,47
2006,2,6,US,NC,2318.67,328
2006,2,6,US,ND,399.01,40
2006,2,6,US,NE,713.5,88
2006,2,6,US,NH,423.91,55
2006,2,6,US,NJ,2260.01,297
2006,2,6,US,NM,315.96,53
2006,2,6,US,NV,652.61,76
2006,2,6,US,NY,5121.78,655
2006,2,6,US,OH,2454.66,349
2006,2,6,US,OK,980.97,141
2006,2,6,US,OR,836.55,122
2006,2,6,US,PA,2848.29,435
2006,2,6,US,RI,333.09,49
2006,2,6,US,SC,1217.92,159
2006,2,6,US,SD,301.92,43
2006,2,6,US,TN,1543.71,215
2006,2,6,US,TX,6121.05,830
2006,2,6,US,UT,555.14,89
2006,2,6,US,VA,2112.57,280
2006,2,6,US,VT,268.97,47
2006,2,6,US,WA,1752.43,216
2006,2,6,US,WI,1465.35,175
2006,2,6,US,WV,337.96,61
2006,2,6,US,WY,144.96,22
2006,3,7,CA,AB,115,21
2006,3,7,CA,BC,232.83,30
2006,3,7,CA,NS,59.9,4
2006,3,7,CA,NT,97.95,5
2006,3,7,CA,ON,494.91,76
2006,3,7,CA,QC,253.96,41
2006,3,7,CA,SK,70,13
2006,3,7,US,AK,220.93,24
2006,3,7,US,AL,667.56,84
2006,3,7,US,AR,556.87,84
2006,3,7,US,AZ,620.11,89
2006,3,7,US,CA,5391.98,695
2006,3,7,US,CO,778.44,104
2006,3,7,US,CT,526.31,73
2006,3,7,US,DC,235.88,29
2006,3,7,US,DE,152.96,18
2006,3,7,US,FL,2492.79,344
2006,3,7,US,GA,1474.5,197
2006,3,7,US,HI,185,26
2006,3,7,US,IA,388.87,55
2006,3,7,US,ID,162.72,19
2006,3,7,US,IL,2060.94,299
2006,3,7,US,IN,792.77,106
2006,3,7,US,KS,537.81,71
2006,3,7,US,KY,715.15,95
2006,3,7,US,LA,874.62,114
2006,3,7,US,MA,1550.41,195
2006,3,7,US,MD,971.34,132
2006,3,7,US,ME,245.9,32
2006,3,7,US,MI,1713.87,222
2006,3,7,US,MN,1075.61,127
2006,3,7,US,MO,1009.91,127
2006,3,7,US,MS,501.63,63
2006,3,7,US,MT,124.38,16
2006,3,7,US,NC,1550.32,203
2006,3,7,US,ND,177.98,25
2006,3,7,US,NE,140,24
2006,3,7,US,NH,239.42,25
2006,3,7,US,NJ,1248.07,158
2006,3,7,US,NM,80,16
2006,3,7,US,NV,307.94,43
2006,3,7,US,NY,2435.35,338
2006,3,7,US,OH,1859.3,234
2006,3,7,US,OK,437.98,68
2006,3,7,US,OR,455.3,67
2006,3,7,US,PA,1998.77,280
2006,3,7,US,RI,278.98,39
2006,3,7,US,SC,629.94,73
2006,3,7,US,SD,215.15,26
2006,3,7,US,TN,1011.63,124
2006,3,7,US,TX,3943.57,537
2006,3,7,US,UT,246.95,39
2006,3,7,US,VA,939.68,121
2006,3,7,US,VT,233.92,36
2006,3,7,US,WA,1229.86,145
2006,3,7,US,WI,699.82,110
2006,3,7,US,WV,350.84,38
2006,3,7,US,WY,89.92,12
2006,3,8,CA,AB,221.94,36
2006,3,8,CA,BC,181.08,25
2006,3,8,CA,MB,20,2
2006,3,8,CA,NS,15,2
2006,3,8,CA,NT,73.98,11
2006,3,8,CA,ON,604.39,93
2006,3,8,CA,QC,250.9,38
2006,3,8,CA,SK,75,12
2006,3,8,US,AK,208.87,22
2006,3,8,US,AL,828.41,113
2006,3,8,US,AR,477.31,66
2006,3,8,US,AZ,655.81,98
2006,3,8,US,CA,5569.01,753
2006,3,8,US,CO,793.33,109
2006,3,8,US,CT,582.4,81
2006,3,8,US,DC,225.68,26
2006,3,8,US,DE,130.86,18
2006,3,8,US,FL,2423.58,339
2006,3,8,US,GA,1651.59,230
2006,3,8,US,HI,195,30
2006,3,8,US,IA,483.16,68
2006,3,8,US,ID,131.78,20
2006,3,8,US,IL,2665.99,350
2006,3,8,US,IN,1295.4,151
2006,3,8,US,KS,508.15,82
2006,3,8,US,KY,976.52,108
2006,3,8,US,LA,557.91,84
2006,3,8,US,MA,1437.95,206
2006,3,8,US,MD,1117.16,151
2006,3,8,US,ME,159.87,14
2006,3,8,US,MI,2138.55,296
2006,3,8,US,MN,1249.02,163
2006,3,8,US,MO,1242.77,157
2006,3,8,US,MS,663.6,85
2006,3,8,US,MT,316.9,46
2006,3,8,US,NC,1077.85,155
2006,3,8,US,ND,177.98,22
2006,3,8,US,NE,407.56,47
2006,3,8,US,NH,322.02,40
2006,3,8,US,NJ,1266.41,167
2006,3,8,US,NM,272.63,37
2006,3,8,US,NV,472.56,54
2006,3,8,US,NY,3674.3,477
2006,3,8,US,OH,2019.24,291
2006,3,8,US,OK,820.78,116
2006,3,8,US,OR,500.32,73
2006,3,8,US,PA,2188.92,284
2006,3,8,US,RI,232.91,29
2006,3,8,US,SC,785.56,94
2006,3,8,US,SD,257.92,30
2006,3,8,US,TN,986.69,126
2006,3,8,US,TX,4660.1,580
2006,3,8,US,UT,491.82,72
2006,3,8,US,VA,1269.13,154
2006,3,8,US,VT,386.56,44
2006,3,8,US,WA,1114.4,149
2006,3,8,US,WI,1276.24,160
2006,3,8,US,WV,234.52,36
2006,3,8,US,WY,192.74,21
2006,3,9,CA,AB,214.91,33
2006,3,9,CA,BC,194.96,32
2006,3,9,CA,NS,10,2
2006,3,9,CA,NT,10,2
2006,3,9,CA,ON,825.66,110
2006,3,9,CA,QC,337.87,54
2006,3,9,CA,SK,120.78,19
2006,3,9,US,AK,281.93,46
2006,3,9,US,AL,1468.02,182
2006,3,9,US,AR,994.17,142
2006,3,9,US,AZ,1053.72,142
2006,3,9,US,CA,10207.13,1422
2006,3,9,US,CO,1646.49,188
2006,3,9,US,CT,1311.75,167
2006,3,9,US,DC,758.28,52
2006,3,9,US,DE,290.78,45
2006,3,9,US,FL,4559.46,586
2006,3,9,US,GA,2748.19,386
2006,3,9,US,HI,360,63
2006,3,9,US,IA,861.86,114
2006,3,9,US,ID,416.92,58
2006,3,9,US,IL,4476.91,573
2006,3,9,US,IN,1543.29,243
2006,3,9,US,KS,1359.02,187
2006,3,9,US,KY,1573.43,195
2006,3,9,US,LA,1360.98,191
2006,3,9,US,MA,2105.91,310
2006,3,9,US,MD,1341.23,206
2006,3,9,US,ME,556.28,80
2006,3,9,US,MI,3884.3,530
2006,3,9,US,MN,2197.32,269
2006,3,9,US,MO,1991.29,270
2006,3,9,US,MS,1150,128
2006,3,9,US,MT,362.93,51
2006,3,9,US,NC,1791.53,292
2006,3,9,US,ND,370.09,53
2006,3,9,US,NE,767.85,94
2006,3,9,US,NH,492.89,72
2006,3,9,US,NJ,2341.74,355
2006,3,9,US,NM,299.97,37
2006,3,9,US,NV,415,73
2006,3,9,US,NY,5780.09,810
2006,3,9,US,OH,2951.58,407
2006,3,9,US,OK,912.81,136
2006,3,9,US,OR,729.42,119
2006,3,9,US,PA,4156.29,544
2006,3,9,US,RI,291.23,33
2006,3,9,US,SC,1058.3,144
2006,3,9,US,SD,186.96,32
2006,3,9,US,TN,1418.93,214
2006,3,9,US,TX,6398.41,875
2006,3,9,US,UT,785.72,103
2006,3,9,US,VA,1749.45,239
2006,3,9,US,VT,301.7,41
2006,3,9,US,WA,1657.56,256
2006,3,9,US,WI,1610.15,251
2006,3,9,US,WV,444.74,76
2006,3,9,US,WY,358.9,45
2006,4,10,CA,AB,175.96,28
2006,4,10,CA,BC,247.86,37
2006,4,10,CA,MB,30,5
2006,4,10,CA,NS,40,8
2006,4,10,CA,NT,30,6
2006,4,10,CA,ON,699.91,108
2006,4,10,CA,QC,306.94,48
2006,4,10,CA,SK,65,11
2006,4,10,US,AK,218.7,19
2006,4,10,US,AL,658.78,97
2006,4,10,US,AR,556.77,75
2006,4,10,US,AZ,720.5,105
2006,4,10,US,CA,5896.84,781
2006,4,10,US,CO,905.16,134
2006,4,10,US,CT,618.85,90
2006,4,10,US,DC,265.88,30
2006,4,10,US,DE,113.97,15
2006,4,10,US,FL,2563.2,343
2006,4,10,US,GA,1455.79,193
2006,4,10,US,HI,160.94,24
2006,4,10,US,IA,550.99,87
2006,4,10,US,ID,181.93,27
2006,4,10,US,IL,2399.87,321
2006,4,10,US,IN,1100.72,141
2006,4,10,US,KS,831.52,121
2006,4,10,US,KY,908.34,115
2006,4,10,US,LA,683.05,105
2006,4,10,US,MA,1781.81,239
2006,4,10,US,MD,979.36,142
2006,4,10,US,ME,301.98,37
2006,4,10,US,MI,1977.23,279
2006,4,10,US,MN,1151.23,150
2006,4,10,US,MO,1504.24,219
2006,4,10,US,MS,684.37,105
2006,4,10,US,MT,381.9,53
2006,4,10,US,NC,1617.96,221
2006,4,10,US,ND,171.36,26
2006,4,10,US,NE,498.57,71
2006,4,10,US,NH,232.3,37
2006,4,10,US,NJ,1616.45,218
2006,4,10,US,NM,267.86,36
2006,4,10,US,NV,500.03,65
2006,4,10,US,NY,3452.94,493
2006,4,10,US,OH,1804.9,238
2006,4,10,US,OK,905.74,109
2006,4,10,US,OR,630.54,86
2006,4,10,US,PA,2110.68,281
2006,4,10,US,RI,389.65,45
2006,4,10,US,SC,511.54,68
2006,4,10,US,SD,145.94,20
2006,4,10,US,TN,893.12,126
2006,4,10,US,TX,4722.31,606
2006,4,10,US,UT,616.55,67
2006,4,10,US,VA,1206.41,160
2006,4,10,US,VT,243.89,37
2006,4,10,US,WA,1244.53,186
2006,4,10,US,WI,952.21,128
2006,4,10,US,WV,331.89,47
2006,4,10,US,WY,100,19
2006,4,11,CA,AB,245.96,42
2006,4,11,CA,BC,256.95,42
2006,4,11,CA,NL,30,4
2006,4,11,CA,NS,10,2
2006,4,11,CA,NT,25,5
2006,4,11,CA,ON,750.63,118
2006,4,11,CA,QC,252.95,42
2006,4,11,CA,SK,165.18,24
2006,4,11,US,AK,178.96,22
2006,4,11,US,AL,946.61,135
2006,4,11,US,AR,535.24,68
2006,4,11,US,AZ,980.36,142
2006,4,11,US,CA,5851.55,841
2006,4,11,US,CO,723.65,111
2006,4,11,US,CT,564.8,78
2006,4,11,US,DC,229.08,35
2006,4,11,US,DE,97.96,12
2006,4,11,US,FL,3241.29,402
2006,4,11,US,GA,1589.4,219
2006,4,11,US,HI,116.97,17
2006,4,11,US,IA,500.9,80
2006,4,11,US,ID,160,27
2006,4,11,US,IL,3015.62,403
2006,4,11,US,IN,926.9,145
2006,4,11,US,KS,551.95,88
2006,4,11,US,KY,1028.67,122
2006,4,11,US,LA,861.48,119
2006,4,11,US,MA,1744.93,230
2006,4,11,US,MD,1062.66,139
2006,4,11,US,ME,241.08,33
2006,4,11,US,MI,2559,348
2006,4,11,US,MN,1207,153
2006,4,11,US,MO,927.04,134
2006,4,11,US,MS,707.28,99
2006,4,11,US,MT,238.94,36
2006,4,11,US,NC,1683.84,216
2006,4,11,US,ND,264.86,35
2006,4,11,US,NE,610.89,85
2006,4,11,US,NH,254.92,40
2006,4,11,US,NJ,1595.26,212
2006,4,11,US,NM,283.67,37
2006,4,11,US,NV,458.54,52
2006,4,11,US,NY,3617.6,528
2006,4,11,US,OH,2361.76,301
2006,4,11,US,OK,752.45,101
2006,4,11,US,OR,499.81,78
2006,4,11,US,PA,2572.31,378
2006,4,11,US,RI,218.96,30
2006,4,11,US,SC,831.19,115
2006,4,11,US,SD,183.16,28
2006,4,11,US,TN,1523.71,172
2006,4,11,US,TX,4426.73,608
2006,4,11,US,UT,784.28,91
2006,4,11,US,VA,1379.57,192
2006,4,11,US,VT,336.8,40
2006,4,11,US,WA,1276.24,152
2006,4,11,US,WI,1338.26,159
2006,4,11,US,WV,228.33,32
2006,4,11,US,WY,241.85,27
2006,4,12,CA,AB,397.94,71
2006,4,12,CA,BC,562.89,80
2006,4,12,CA,MB,25,5
2006,4,12,CA,NS,10,2
2006,4,12,CA,NT,35,5
2006,4,12,CA,ON,1173.89,171
2006,4,12,CA,QC,472.59,71
2006,4,12,CA,SK,183.14,30
2006,4,12,US,AK,398.7,44
2006,4,12,US,AL,1675.48,261
2006,4,12,US,AR,901.53,130
2006,4,12,US,AZ,1299.36,172
2006,4,12,US,CA,10769.62,1559
2006,4,12,US,CO,1958.26,224
2006,4,12,US,CT,923.74,121
2006,4,12,US,DC,588.45,53
2006,4,12,US,DE,740.78,92
2006,4,12,US,FL,5674.76,835
2006,4,12,US,GA,2499.74,401
2006,4,12,US,HI,180,30
2006,4,12,US,IA,1310.55,200
2006,4,12,US,ID,775.66,91
2006,4,12,US,IL,4554.71,669
2006,4,12,US,IN,2743.1,384
2006,4,12,US,KS,972.66,172
2006,4,12,US,KY,1553.14,255
2006,4,12,US,LA,1517.39,218
2006,4,12,US,MA,2901.55,398
2006,4,12,US,MD,1928.92,246
2006,4,12,US,ME,361.57,43
2006,4,12,US,MI,4595.48,628
2006,4,12,US,MN,2564.73,328
2006,4,12,US,MO,2250.13,337
2006,4,12,US,MS,1523.46,196
2006,4,12,US,MT,572.94,74
2006,4,12,US,NC,3017.11,349
2006,4,12,US,ND,423.04,53
2006,4,12,US,NE,628.83,88
2006,4,12,US,NH,347.76,54
2006,4,12,US,NJ,2724.5,390
2006,4,12,US,NM,289.9,45
2006,4,12,US,NV,832.41,98
2006,4,12,US,NY,5769.47,839
2006,4,12,US,OH,3944.5,548
2006,4,12,US,OK,1056.82,167
2006,4,12,US,OR,1446.06,194
2006,4,12,US,PA,3985.67,578
2006,4,12,US,RI,445.56,57
2006,4,12,US,SC,1455.58,190
2006,4,12,US,SD,431.12,52
2006,4,12,US,TN,1408.67,213
2006,4,12,US,TX,7951.57,1100
2006,4,12,US,UT,892.52,135
2006,4,12,US,VA,2010.57,285
2006,4,12,US,VT,235,44
2006,4,12,US,WA,2169.63,284
2006,4,12,US,WI,2381.16,345
2006,4,12,US,WV,607.82,94
2006,4,12,US,WY,130,24
2007,1,1,CA,AB,395.34,68
2007,1,1,CA,BC,446.81,78
2007,1,1,CA,MB,20,2
2007,1,1,CA,NL,10,2
2007,1,1,CA,NS,35,7
2007,1,1,CA,NT,74.96,8
2007,1,1,CA,ON,1196.37,179
2007,1,1,CA,QC,611.31,88
2007,1,1,CA,SK,205.34,21
2007,1,1,US,AK,294.78,33
2007,1,1,US,AL,899.81,129
2007,1,1,US,AR,791.97,92
2007,1,1,US,AZ,968.61,112
2007,1,1,US,CA,7110.5,995
2007,1,1,US,CO,1093.72,148
2007,1,1,US,CT,817.43,123
2007,1,1,US,DC,433.62,57
2007,1,1,US,DE,257.87,26
2007,1,1,US,FL,3407.1,446
2007,1,1,US,GA,1812.97,270
2007,1,1,US,HI,331.91,47
2007,1,1,US,IA,422.08,64
2007,1,1,US,ID,302.89,43
2007,1,1,US,IL,3562.46,468
2007,1,1,US,IN,1262.81,162
2007,1,1,US,KS,767.6,110
2007,1,1,US,KY,1034.83,148
2007,1,1,US,LA,1112.91,154
2007,1,1,US,MA,1700.15,251
2007,1,1,US,MD,1196.92,181
2007,1,1,US,ME,275.12,34
2007,1,1,US,MI,2976.89,403
2007,1,1,US,MN,1731.38,222
2007,1,1,US,MO,1910.59,208
2007,1,1,US,MS,976.7,142
2007,1,1,US,MT,155,26
2007,1,1,US,NC,1657.45,241
2007,1,1,US,ND,191.78,32
2007,1,1,US,NE,484.88,66
2007,1,1,US,NH,279.08,38
2007,1,1,US,NJ,2051.64,307
2007,1,1,US,NM,277.9,33
2007,1,1,US,NV,542.96,67
2007,1,1,US,NY,4409.53,557
2007,1,1,US,OH,2683.19,368
2007,1,1,US,OK,859.16,134
2007,1,1,US,OR,900.6,116
2007,1,1,US,PA,3106.9,431
2007,1,1,US,RI,275.94,44
2007,1,1,US,SC,833.66,101
2007,1,1,US,SD,228.54,35
2007,1,1,US,TN,950.68,139
2007,1,1,US,TX,5063.6,726
2007,1,1,US,UT,665.68,83
2007,1,1,US,VA,1584.91,225
2007,1,1,US,VT,205,34
2007,1,1,US,WA,1244.98,184
2007,1,1,US,WI,1342.63,194
2007,1,1,US,WV,365.81,54
2007,1,1,US,WY,243.73,32
2007,1,2,CA,AB,508.6,58
2007,1,2,CA,BC,411.81,66
2007,1,2,CA,MB,39.19,7
2007,1,2,CA,NL,10,2
2007,1,2,CA,NS,50,10
2007,1,2,CA,NT,35,5
2007,1,2,CA,ON,1298.11,177
2007,1,2,CA,QC,525.3,75
2007,1,2,CA,SK,169.14,22
2007,1,2,US,AK,215,33
2007,1,2,US,AL,712.27,115
2007,1,2,US,AR,426.92,68
2007,1,2,US,AZ,1132.31,149
2007,1,2,US,CA,6756.83,921
2007,1,2,US,CO,879.83,131
2007,1,2,US,CT,811.7,113
2007,1,2,US,DC,216.86,26
2007,1,2,US,DE,263.83,36
2007,1,2,US,FL,3095.04,437
2007,1,2,US,GA,1813.75,248
2007,1,2,US,HI,221.98,35
2007,1,2,US,IA,614.85,94
2007,1,2,US,ID,220.35,32
2007,1,2,US,IL,2716.8,399
2007,1,2,US,IN,1564.19,207
2007,1,2,US,KS,831.47,109
2007,1,2,US,KY,1084.12,165
2007,1,2,US,LA,1001.4,141
2007,1,2,US,MA,1717.78,250
2007,1,2,US,MD,987.78,147
2007,1,2,US,ME,378.38,45
2007,1,2,US,MI,2184.14,326
2007,1,2,US,MN,1313.91,169
2007,1,2,US,MO,1423.54,206
2007,1,2,US,MS,619.15,86
2007,1,2,US,MT,375.15,41
2007,1,2,US,NC,1784.96,262
2007,1,2,US,ND,171.18,25
2007,1,2,US,NE,536.67,65
2007,1,2,US,NH,194.77,32
2007,1,2,US,NJ,1913.78,258
2007,1,2,US,NM,231.77,40
2007,1,2,US,NV,365.53,60
2007,1,2,US,NY,3910.67,541
2007,1,2,US,OH,2112.42,305
2007,1,2,US,OK,483.96,84
2007,1,2,US,OR,788.21,85
2007,1,2,US,PA,3039.38,387
2007,1,2,US,RI,424.87,52
2007,1,2,US,SC,684.56,94
2007,1,2,US,SD,218.72,34
2007,1,2,US,TN,892.29,126
2007,1,2,US,TX,4773.49,621
2007,1,2,US,UT,526.28,72
2007,1,2,US,VA,1466.58,208
2007,1,2,US,VT,221.51,36
2007,1,2,US,WA,1462.43,211
2007,1,2,US,WI,1332.26,166
2007,1,2,US,WV,345.88,45
2007,1,2,US,WY,243.67,30
2007,1,3,CA,AB,490.88,77
2007,1,3,CA,BC,650.95,97
2007,1,3,CA,MB,10,2
2007,1,3,CA,NL,15,2
2007,1,3,CA,NS,59.96,10
2007,1,3,CA,NT,20,4
2007,1,3,CA,ON,1994.89,255
2007,1,3,CA,QC,839.9,118
2007,1,3,CA,SK,297.25,48
2007,1,3,US,AK,477.04,58
2007,1,3,US,AL,1987.36,287
2007,1,3,US,AR,794.62,112
2007,1,3,US,AZ,1873.06,258
2007,1,3,US,CA,12332.08,1710
2007,1,3,US,CO,1647.67,234
2007,1,3,US,CT,2119.28,250
2007,1,3,US,DC,802.01,105
2007,1,3,US,DE,544.34,69
2007,1,3,US,FL,6095.38,889
2007,1,3,US,GA,3763.06,523
2007,1,3,US,HI,601.14,72
2007,1,3,US,IA,1263.53,193
2007,1,3,US,ID,400,75
2007,1,3,US,IL,5270.3,805
2007,1,3,US,IN,2540.2,376
2007,1,3,US,KS,1447.97,232
2007,1,3,US,KY,1822.24,265
2007,1,3,US,LA,1782.5,267
2007,1,3,US,MA,3489.92,483
2007,1,3,US,MD,2370.53,350
2007,1,3,US,ME,300.94,38
2007,1,3,US,MI,5443.78,685
2007,1,3,US,MN,1992.01,316
2007,1,3,US,MO,2484.5,377
2007,1,3,US,MS,1351.36,199
2007,1,3,US,MT,441.92,66
2007,1,3,US,NC,3005.82,401
2007,1,3,US,ND,516.77,91
2007,1,3,US,NE,767.38,112
2007,1,3,US,NH,929.68,106
2007,1,3,US,NJ,3373.35,469
2007,1,3,US,NM,462.62,63
2007,1,3,US,NV,819.91,132
2007,1,3,US,NY,7288.27,1085
2007,1,3,US,OH,4183.14,621
2007,1,3,US,OK,1280.49,191
2007,1,3,US,OR,1052.01,160
2007,1,3,US,PA,5210.44,721
2007,1,3,US,RI,607.6,77
2007,1,3,US,SC,1066.55,151
2007,1,3,US,SD,384.86,42
2007,1,3,US,TN,1706.88,280
2007,1,3,US,TX,9657.43,1360
2007,1,3,US,UT,1009.69,143
2007,1,3,US,VA,2748.89,392
2007,1,3,US,VT,709.93,108
2007,1,3,US,WA,2317.93,341
2007,1,3,US,WI,2753.36,365
2007,1,3,US,WV,844.35,111
2007,1,3,US,WY,353.34,36
2007,2,4,CA,AB,492.37,74
2007,2,4,CA,BC,583.21,99
2007,2,4,CA,MB,30,6
2007,2,4,CA,NS,189.99,10
2007,2,4,CA,NT,65,9
2007,2,4,CA,ON,1613.89,222
2007,2,4,CA,QC,773.63,92
2007,2,4,CA,SK,205.61,27
2007,2,4,US,AK,185,31
2007,2,4,US,AL,1276.54,173
2007,2,4,US,AR,858.48,103
2007,2,4,US,AZ,981.81,122
2007,2,4,US,CA,7505.28,977
2007,2,4,US,CO,1034.81,146
2007,2,4,US,CT,729.73,98
2007,2,4,US,DC,292.9,43
2007,2,4,US,DE,260.91,37
2007,2,4,US,FL,4219.92,569
2007,2,4,US,GA,2132.32,289
2007,2,4,US,HI,229.92,31
2007,2,4,US,IA,887.69,120
2007,2,4,US,ID,267.72,41
2007,2,4,US,IL,3527.56,463
2007,2,4,US,IN,1553.13,208
2007,2,4,US,KS,1001.46,135
2007,2,4,US,KY,1236.18,156
2007,2,4,US,LA,1253.54,171
2007,2,4,US,MA,2211.26,289
2007,2,4,US,MD,1420.04,204
2007,2,4,US,ME,324.92,46
2007,2,4,US,MI,3307.07,403
2007,2,4,US,MN,1341.35,189
2007,2,4,US,MO,1804.31,222
2007,2,4,US,MS,692.58,107
2007,2,4,US,MT,232.91,34
2007,2,4,US,NC,1779.93,261
2007,2,4,US,ND,444.79,46
2007,2,4,US,NE,630.57,83
2007,2,4,US,NH,280.63,38
2007,2,4,US,NJ,2289.82,310
2007,2,4,US,NM,358.95,59
2007,2,4,US,NV,634.2,74
2007,2,4,US,NY,4039.96,569
2007,2,4,US,OH,2811.52,386
2007,2,4,US,OK,864.05,120
2007,2,4,US,OR,706.84,106
2007,2,4,US,PA,2844.35,386
2007,2,4,US,RI,514.62,61
2007,2,4,US,SC,744.46,113
2007,2,4,US,SD,265,42
2007,2,4,US,TN,1079.04,153
2007,2,4,US,TX,5636.36,757
2007,2,4,US,UT,869.26,108
2007,2,4,US,VA,1627.55,224
2007,2,4,US,VT,277.93,37
2007,2,4,US,WA,1775.36,241
2007,2,4,US,WI,1675.64,212
2007,2,4,US,WV,495.97,67
2007,2,4,US,WY,191.72,22
2007,2,5,CA,AB,952.1,94
2007,2,5,CA,BC,994.18,117
2007,2,5,CA,MB,10,2
2007,2,5,CA,NB,10,2
2007,2,5,CA,NL,10,2
2007,2,5,CA,NS,60.97,11
2007,2,5,CA,NT,49.9,2
2007,2,5,CA,ON,1335.06,189
2007,2,5,CA,QC,707.2,97
2007,2,5,CA,SK,244.75,38
2007,2,5,US,AK,328.84,46
2007,2,5,US,AL,1184.69,175
2007,2,5,US,AR,974.98,128
2007,2,5,US,AZ,1365.19,153
2007,2,5,US,CA,8544.01,1174
2007,2,5,US,CO,1161.3,153
2007,2,5,US,CT,1129.01,144
2007,2,5,US,DC,275,49
2007,2,5,US,DE,239.74,37
2007,2,5,US,FL,4843.38,659
2007,2,5,US,GA,2313.51,337
2007,2,5,US,HI,248.94,44
2007,2,5,US,IA,947.38,131
2007,2,5,US,ID,238.98,43
2007,2,5,US,IL,3618.66,497
2007,2,5,US,IN,1860.19,263
2007,2,5,US,KS,1347.85,149
2007,2,5,US,KY,1279.55,195
2007,2,5,US,LA,1222.78,157
2007,2,5,US,MA,2810.31,386
2007,2,5,US,MD,1795.98,252
2007,2,5,US,ME,401.01,50
2007,2,5,US,MI,3984.33,534
2007,2,5,US,MN,1745.28,239
2007,2,5,US,MO,2140.62,287
2007,2,5,US,MS,1055.3,148
2007,2,5,US,MT,396.98,55
2007,2,5,US,NC,2596.12,338
2007,2,5,US,ND,303.88,44
2007,2,5,US,NE,544.94,82
2007,2,5,US,NH,357.33,53
2007,2,5,US,NJ,2586.1,345
2007,2,5,US,NM,376.72,60
2007,2,5,US,NV,800.78,100
2007,2,5,US,NY,4993.03,675
2007,2,5,US,OH,3460.33,469
2007,2,5,US,OK,1000.82,141
2007,2,5,US,OR,846.85,116
2007,2,5,US,PA,2874.06,425
2007,2,5,US,RI,198.88,32
2007,2,5,US,SC,1021.22,152
2007,2,5,US,SD,497.48,71
2007,2,5,US,TN,1760.84,233
2007,2,5,US,TX,7172.91,981
2007,2,5,US,UT,842.64,103
2007,2,5,US,VA,1831.22,273
2007,2,5,US,VT,269.91,36
2007,2,5,US,WA,2101.69,308
2007,2,5,US,WI,1754.91,254
2007,2,5,US,WV,464.72,69
2007,2,5,US,WY,182.94,30
2007,2,6,CA,AB,1724.27,105
2007,2,6,CA,BC,776.02,114
2007,2,6,CA,MB,25,5
2007,2,6,CA,NL,77.96,5
2007,2,6,CA,NS,30,6
2007,2,6,CA,NT,35,6
2007,2,6,CA,ON,2663.22,337
2007,2,6,CA,QC,778.09,111
2007,2,6,CA,SK,351.91,57
2007,2,6,US,AK,393.72,67
2007,2,6,US,AL,2514.54,310
2007,2,6,US,AR,1496.79,211
2007,2,6,US,AZ,1955.12,285
2007,2,6,US,CA,14850.89,2050
2007,2,6,US,CO,1485.88,221
2007,2,6,US,CT,1263.62,155
2007,2,6,US,DC,658.25,96
2007,2,6,US,DE,451.11,63
2007,2,6,US,FL,7367.48,1020
2007,2,6,US,GA,4458.28,499
2007,2,6,US,HI,405.67,50
2007,2,6,US,IA,1407.11,183
2007,2,6,US,ID,831.76,83
2007,2,6,US,IL,6913.25,949
2007,2,6,US,IN,3352.86,460
2007,2,6,US,KS,1955.22,253
2007,2,6,US,KY,2047.55,327
2007,2,6,US,LA,1783.78,282
2007,2,6,US,MA,4398.36,597
2007,2,6,US,MD,3076.41,422
2007,2,6,US,ME,445,83
2007,2,6,US,MI,5224.87,741
2007,2,6,US,MN,3319.93,439
